,Index,Lemma,Derived Word,Context
1616,1617,जीएम,जीएमओ,यहां जीएमओ की
1617,1618,ब्लैकमेल,ब्लैकमेलर,में ब्लैकमेलर मिस्ट्री
1618,1619,ब्लैकमेल,ब्लैकमेलिंग,चलते ब्लैकमेलिंग और
1619,1620,ब्लैकमेल,ब्लैकमेलरों,को ब्लैकमेलरों का
1620,1621,ब्रजवासी,ब्रजवासीउसका,चढाकर ब्रजवासीउसका परस्पर
1621,1622,शौक,शौक़,के शौक़ के
1622,1623,तूफान,तूफाने,बर्फीले तूफाने की
1623,1624,शाहजहां,शाहजहांनी,के शाहजहांनी पार्क
1624,1625,शाहजहां,शाहजहांबाद,बाद शाहजहांबाद मेडिकल
1625,1626,इंसपेक्टर,इंसपेक्टरों,विभागीय इंसपेक्टरों के
1626,1627,सूजन,सूजना,का सूजना थनैला
1627,1628,सूजन,सूजने,नसें सूजने की
1628,1629,वाहिनी,वाहिनीं,जबकि वाहिनीं पीएसी
1629,1630,आवश्यक,आवश्यकीय,अति आवश्यकीय सेवा
1630,1631,आवश्यक,आवश्यकहै,करना आवश्यकहै कि
1631,1632,आवश्यक,आवश्यककता,की आवश्यककता का
1632,1633,सिंघवी,सिंघवीं,मनु सिंघवीं ने
1633,1634,सिंघवी,सिंघवीजी,दौरान सिंघवीजी ने
1634,1635,अहमदाबाद,अहमदाबादः,चार अहमदाबादः चार
1635,1636,विश्रामगृह,विश्रामगृहों,इन विश्रामगृहों में
1636,1637,अस्थायी,अस्थायीरूप,भी अस्थायीरूप से
1637,1638,तोड,तोडते,लाइन तोडते हुए
1638,1639,सुखद,सुखद्,उनके सुखद् भविष्य
1639,1640,सुखद,सुखदर,वाला सुखदर गांव
1640,1641,विस्फोटक,विस्फोटकीय,की विस्फोटकीय पारी
1641,1642,टोक्यो,टोक्यों,में टोक्यों में
1642,1643,टोक्यो,टोक्योः,श्रीकांत टोक्योः भारत
1643,1644,टोक्यो,टोक्योपॉप,समय टोक्योपॉप जापानी
1644,1645,झटका,झटकाए,विकेट झटकाए जिसकी
1645,1646,अलमारी,अलमारीनुमा,बने अलमारीनुमा सेल्फ
1646,1647,पहले,पहलेपहले,से पहलेपहले ज्वलंत
1647,1648,स्वार्थ,स्वार्थों,गठबंधन स्वार्थों का
1648,1649,स्वार्थ,स्वार्थो,निहित स्वार्थो से
1649,1650,स्वार्थ,स्वार्थहित,केवल स्वार्थहित साधने
1650,1651,स्वार्थ,स्वार्थलोलुप,क्योंकि स्वार्थलोलुप तत्व
1651,1652,मिनिट,मिनिटं,पाचेक मिनिटं बसून
1652,1653,मिनिट,मिनिटे,गाड्या मिनिटे उशिराने
1653,1654,मिनिट,मिनिटो,चंद मिनिटो का
1654,1655,मिनिट,मिनिटस,पांच मिनिटस के
1655,1656,होंठ,होंठों,आर होंठों में
1656,1657,होंठ,होंठो,के होंठो गले
1657,1658,कोट्टुर,कोट्टुरपुरम,प्रभावित कोट्टुरपुरम के
1658,1659,सालेह,सालेही,समद सालेही ने
1659,1660,सालेह,सालेहीन,और सालेहीन के
1660,1661,सालेह,सालेहा,मजूंर सालेहा ओल्ड
1661,1662,सालेह,सालेहार,में सालेहार थी
1662,1663,हडताल,हडताली,और हडताली मजदूरों
1663,1664,हडताल,हडतालों,इन हडतालों का
